WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;WSx-UMB ID1 temperature [°C] Act;WSx-UMB ID1 dewpoint [°C] Act;WSx-UMB ID1 wind chill temp. [°C] Act;WSx-UMB ID1 wet bulb temperature [°C] Act;WSx-UMB ID1 relative humidity [%] Act;WSx-UMB ID1 absolut humidity [g/m³] Act;WSx-UMB ID1 mixing ratio [g/kg] Act;WSx-UMB ID1 specific enthalpy [kJ/kg] Act;WSx-UMB ID1 abs. air pressure [hPa] Act;WSx-UMB ID1 rel. air press.(QNH) [hPa] Act;WSx-UMB ID1 air density [kg/m³] Act;WSx-UMB ID1 wind speed [m/s] Act;WSx-UMB ID1 wind speed [m/s] Vct;WSx-UMB ID1 wind direction [°] Act;WSx-UMB ID1 wind direction [°] Vct;WSx-UMB ID1 precipitation absol. [mm] Act;WSx-UMB ID1 precipitation type [logic] Act;WSx-UMB ID1 precipitat.intensity [mm/h] Act;WSx-UMB ID1 global radiation [W/m²] Act
2023-03-09 00:00:05;26.8316;23.5585;28.8666;24.4619;82.3025;23.7910;18.3764;73.8508;1010.0620;1010.0620;1.1602;2.5667;2.6390;117.5478;118.4549;97.9400;    0;0.0000;788.7321
2023-03-09 00:00:35;26.9481;23.6781;28.7651;24.5747;82.3324;23.9524;18.5110;74.3150;1010.1823;1010.1823;1.1598;2.4986;2.3731;119.6289;118.1694;97.9400;    0;0.0000;774.1700
2023-03-09 00:01:05;26.9481;23.6781;28.8885;24.5747;82.3324;23.9524;18.5110;74.3150;1010.1823;1010.1823;1.1598;2.5539;2.5949;121.3964;119.0752;97.9400;    0;0.0000;787.7233
2023-03-09 00:01:35;26.8354;23.5147;28.8885;24.4129;82.0677;23.7280;18.3253;73.7243;1010.1315;1010.1315;1.1603;2.6089;2.5949;118.2653;119.0752;97.9400;    0;0.0000;796.2736
2023-03-09 00:02:05;26.8354;23.5147;28.7615;24.4129;82.0677;23.7280;18.3253;73.7243;1010.1315;1010.1315;1.1603;2.7072;2.4902;118.8581;117.4704;97.9400;    0;0.0000;800.8737
2023-03-09 00:02:35;26.8361;23.6047;28.7615;24.4926;82.5100;23.8569;18.4277;73.9861;1010.1409;1010.1409;1.1602;2.5675;2.4902;118.3990;117.4704;97.9400;    0;0.0000;804.0630
2023-03-09 00:03:05;26.8361;23.6047;28.7576;24.4926;82.5100;23.8569;18.4277;73.9861;1010.1409;1010.1409;1.1602;2.5322;2.5618;114.9225;119.8834;97.9400;    0;0.0000;811.9155
2023-03-09 00:03:35;27.0394;23.8671;28.7576;24.7160;82.8276;24.2178;18.7292;74.9667;1010.1672;1010.1672;1.1593;2.6599;2.5618;136.2135;119.8834;97.9400;    0;0.0000;812.1313
2023-03-09 00:04:05;27.0394;23.8671;28.9999;24.7160;82.8276;24.2178;18.7292;74.9667;1010.1672;1010.1672;1.1593;2.0547;2.5245;112.6600;126.1142;97.9400;    0;0.0000;810.4121
2023-03-09 00:04:35;27.2378;23.9819;28.9999;24.8554;82.4362;24.3671;18.8594;75.5053;1010.3402;1010.3402;1.1586;2.5426;2.5245;117.0707;126.1142;97.9400;    0;0.0000;815.4951
2023-03-09 00:05:05;27.2378;23.9819;29.2428;24.8554;82.4362;24.3671;18.8594;75.5053;1010.3402;1010.3402;1.1586;2.5369;2.3995;121.1867;118.1228;97.9400;    0;0.0000;805.1340
2023-03-09 00:05:35;27.1631;23.8096;29.1355;24.7038;81.9451;24.1229;18.6609;74.9211;1010.2580;1010.2580;1.1590;3.0032;2.7597;114.2949;117.8473;97.9400;    0;0.0000;812.3255
2023-03-09 00:06:05;27.1631;23.8096;29.1355;24.7038;81.9451;24.1229;18.6609;74.9211;1010.2580;1010.2580;1.1590;2.5765;2.7597;114.9931;117.8473;97.9400;    0;0.0000;807.2218
2023-03-09 00:06:35;27.0357;23.7325;28.9845;24.6332;82.1780;24.0229;18.5740;74.5669;1010.1506;1010.1506;1.1594;2.4917;2.7040;134.0884;121.5793;97.9400;    0;0.0000;814.7956
2023-03-09 00:07:05;27.0357;23.7325;28.9845;24.6332;82.1780;24.0229;18.5740;74.5669;1010.1506;1010.1506;1.1594;2.6819;2.7040;128.0278;121.5793;97.9400;    0;0.0000;818.6125
2023-03-09 00:07:35;27.2499;23.9823;29.2493;24.8671;82.3803;24.3667;18.8615;75.5231;1010.2606;1010.2606;1.1585;2.4237;2.5304;142.8488;137.7324;97.9400;    0;0.0000;819.6422
2023-03-09 00:08:05;27.2499;23.9823;29.2493;24.8671;82.3803;24.3667;18.8615;75.5231;1010.2606;1010.2606;1.1585;1.6481;2.5304;111.8038;137.7324;97.9400;    0;0.0000;817.1937
2023-03-09 00:08:35;27.4320;24.1516;29.2610;25.0170;82.3384;24.5985;19.0581;76.2144;1010.3525;1010.3525;1.1578;2.1976;2.2987;124.0967;131.3209;97.9400;    0;0.0000;819.3239
2023-03-09 00:09:05;27.4320;24.1516;29.2610;25.0170;82.3384;24.5985;19.0581;76.2144;1010.3525;1010.3525;1.1578;1.9300;2.2987;104.1431;131.3209;97.9400;    0;0.0000;817.6055
2023-03-09 00:09:35;27.7287;24.3665;29.4816;25.2513;81.9712;24.8893;19.3127;77.1729;1010.3573;1010.3573;1.1565;2.6328;2.1658;130.1296;121.3450;97.9400;    0;0.0000;821.6589
2023-03-09 00:10:05;27.7287;24.3665;29.8248;25.2513;81.9712;24.8893;19.3127;77.1729;1010.3573;1010.3573;1.1565;2.4484;2.3333;142.7935;134.0081;97.9400;    0;0.0000;820.6213
2023-03-09 00:10:35;27.8387;24.3100;29.8248;25.2515;81.1715;24.7950;19.2470;77.1200;1010.2768;1010.2768;1.1560;2.4564;2.3333;142.3180;134.0081;97.9400;    0;0.0000;825.9606
2023-03-09 00:11:05;27.8387;24.3100;29.9497;25.2515;81.1715;24.7950;19.2470;77.1200;1010.2768;1010.2768;1.1560;2.4598;2.4973;134.9174;135.2201;97.9400;    0;0.0000;825.4562
2023-03-09 00:11:35;27.7182;24.0522;29.9497;25.0287;80.4909;24.4258;18.9421;76.2161;1010.3152;1010.3152;1.1567;2.1489;2.4973;116.0465;135.2201;97.9400;    0;0.0000;820.6816
2023-03-09 00:12:05;27.7182;24.0522;29.8192;25.0287;80.4909;24.4258;18.9421;76.2161;1010.3152;1010.3152;1.1567;1.6458;2.1453;120.6023;129.6521;97.9400;    0;0.0000;826.8040
2023-03-09 00:12:35;27.9174;24.3908;29.8192;25.3276;81.1914;24.9078;19.3434;77.4479;1010.2717;1010.2717;1.1556;1.9843;2.1453;133.7725;129.6521;97.9400;    0;0.0000;827.8147
2023-03-09 00:13:05;27.9174;24.3908;30.0607;25.3276;81.1914;24.9078;19.3434;77.4479;1010.2717;1010.2717;1.1556;2.3411;1.9364;111.6795;129.4000;97.9400;    0;0.0000;826.5378
2023-03-09 00:13:35;28.0118;24.4023;30.0607;25.3657;80.8012;24.9160;19.3554;77.5769;1010.3556;1010.3556;1.1553;2.7183;1.9364;125.3699;129.4000;97.9400;    0;0.0000;830.3135
2023-03-09 00:14:05;28.0118;24.4023;30.1549;25.3657;80.8012;24.9160;19.3554;77.5769;1010.3556;1010.3556;1.1553;1.5131;2.4934;132.8696;120.4033;97.9400;    0;0.0000;828.6761
2023-03-09 00:14:35;28.0066;24.3540;30.1599;25.3074;80.5928;24.8447;19.3004;77.4309;1010.2272;1010.2272;1.1553;2.4481;2.0953;129.8540;125.0536;97.9400;    0;0.0000;831.0023
2023-03-09 00:15:05;28.0066;24.3540;30.1599;25.3074;80.5928;24.8447;19.3004;77.4309;1010.2272;1010.2272;1.1553;2.0355;2.0953;131.3116;125.0536;97.9400;    0;0.0000;826.7941
2023-03-09 00:15:35;27.7993;23.9940;29.9045;25.0009;79.8311;24.3332;18.8771;76.1346;1010.1562;1010.1562;1.1563;2.1238;2.4597;136.4039;132.3080;97.9400;    0;0.0000;828.5961
2023-03-09 00:16:05;27.7993;23.9940;29.9045;25.0009;79.8311;24.3332;18.8771;76.1346;1010.1562;1010.1562;1.1563;2.1687;2.4597;118.6435;132.3080;97.9400;    0;0.0000;818.2934
2023-03-09 00:16:35;27.7985;24.1040;29.9136;25.0798;80.3632;24.4943;19.0039;76.4575;1010.2594;1010.2594;1.1563;1.9765;2.1270;123.0901;131.4011;97.9400;    0;0.0000;825.6926
2023-03-09 00:17:05;27.7985;24.1040;29.9136;25.0798;80.3632;24.4943;19.0039;76.4575;1010.2594;1010.2594;1.1563;2.0279;2.1270;124.2355;131.4011;97.9400;    0;0.0000;825.7250
2023-03-09 00:17:35;27.8979;24.1935;29.9158;25.1758;80.3289;24.6170;19.1080;76.8268;1010.3308;1010.3308;1.1559;2.3447;2.0834;126.5317;124.0383;97.9400;    0;0.0000;832.8033
2023-03-09 00:18:05;27.8979;24.1935;29.9158;25.1758;80.3289;24.6170;19.1080;76.8268;1010.3308;1010.3308;1.1559;2.1160;2.0834;110.9299;124.0383;97.9400;    0;0.0000;840.3240
2023-03-09 00:18:35;27.9953;24.2934;30.0339;25.2699;80.3533;24.7556;19.2277;77.2337;1010.2540;1010.2540;1.1554;2.8679;2.0206;119.8228;120.9123;97.9400;    0;0.0000;840.3474
2023-03-09 00:19:05;27.9953;24.2934;30.1297;25.2699;80.3533;24.7556;19.2277;77.2337;1010.2540;1010.2540;1.1554;3.1811;2.7418;113.8771;115.5410;97.9400;    0;0.0000;845.8405
2023-03-09 00:19:35;27.7880;23.9269;30.1297;24.9635;79.5621;24.2363;18.7980;75.9211;1010.1985;1010.1985;1.1564;3.2751;2.7418;121.8704;115.5410;97.9400;    0;0.0000;845.5833
2023-03-09 00:20:05;27.7880;23.9269;29.8758;24.9635;79.5621;24.2363;18.7980;75.9211;1010.1985;1010.1985;1.1564;2.8094;2.9675;121.2042;118.6026;97.9400;    0;0.0000;847.9498
2023-03-09 00:20:35;27.5001;23.6753;29.8758;24.7121;79.6977;23.8985;18.5093;74.8848;1010.0991;1010.0991;1.1576;2.7625;2.9675;118.8250;118.6026;97.9400;    0;0.0000;849.2141
2023-03-09 00:21:05;27.5001;23.6753;29.5370;24.7121;79.6977;23.8985;18.5093;74.8848;1010.0991;1010.0991;1.1576;2.5590;2.7854;120.5793;118.7453;97.9400;    0;0.0000;849.9056
2023-03-09 00:21:35;27.2920;23.5115;29.5370;24.5377;79.8822;23.6824;18.3219;74.1901;1010.1190;1010.1190;1.1585;2.5613;2.7854;117.6978;118.7453;97.9400;    0;0.0000;850.2032
2023-03-09 00:22:05;27.2920;23.5115;29.3015;24.5377;79.8822;23.6824;18.3219;74.1901;1010.1190;1010.1190;1.1585;2.4294;2.5092;116.4707;118.1501;97.9400;    0;0.0000;849.8858
2023-03-09 00:22:35;27.1105;23.4295;29.3015;24.4417;80.3387;23.5819;18.2255;73.7555;1010.3047;1010.3047;1.1595;2.6122;2.5092;115.7721;118.1501;97.9400;    0;0.0000;853.7118
2023-03-09 00:23:05;27.1105;23.4295;29.0861;24.4417;80.3387;23.5819;18.2255;73.7555;1010.3047;1010.3047;1.1595;2.5614;2.5094;124.8173;115.2112;97.9400;    0;0.0000;854.8861
2023-03-09 00:23:35;27.2432;23.7112;29.2608;24.6756;81.0802;23.9734;18.5465;74.7126;1010.3114;1010.3114;1.1588;2.0821;2.1244;108.5897;119.5066;97.9400;    0;0.0000;854.1254
2023-03-09 00:24:05;27.2432;23.7112;29.2608;24.6756;81.0802;23.9734;18.5465;74.7126;1010.3114;1010.3114;1.1588;2.6916;2.1244;116.7024;119.5066;97.9400;    0;0.0000;853.1687
2023-03-09 00:24:35;27.3444;23.6631;29.3602;24.6677;80.3678;23.8949;18.4933;74.6821;1010.2046;1010.2046;1.1583;2.8298;2.5627;123.9750;119.3196;97.9400;    0;0.0000;855.3905
2023-03-09 00:25:05;27.3444;23.6631;29.3602;24.6677;80.3678;23.8949;18.4933;74.6821;1010.2046;1010.2046;1.1583;1.8273;2.5627;113.2469;119.3196;97.9400;    0;0.0000;855.6378
2023-03-09 00:25:35;27.3063;23.7274;29.3298;24.6969;80.8600;23.9910;18.5654;74.8263;1010.2984;1010.2984;1.1585;2.0111;2.2846;127.3996;120.6423;97.9400;    0;0.0000;856.9020
2023-03-09 00:26:05;27.3063;23.7274;29.3298;24.6969;80.8600;23.9910;18.5654;74.8263;1010.2984;1010.2984;1.1585;2.6339;2.2846;117.6061;120.6423;97.9400;    0;0.0000;858.0970
2023-03-09 00:26:35;27.3766;23.6655;29.3247;24.6723;80.2281;23.8955;18.4957;74.7216;1010.2241;1010.2241;1.1582;2.5347;2.3779;116.9677;117.3044;97.9400;    0;0.0000;862.2242
2023-03-09 00:27:05;27.3766;23.6655;29.3247;24.6723;80.2281;23.8955;18.4957;74.7216;1010.2241;1010.2241;1.1582;2.8639;2.3779;120.7735;117.3044;97.9400;    0;0.0000;861.7504
2023-03-09 00:27:35;27.2063;23.5154;29.3967;24.5211;80.3037;23.6958;18.3234;74.1050;1010.2784;1010.2784;1.1590;2.6471;2.6187;112.3571;116.1870;97.9400;    0;0.0000;863.8787
2023-03-09 00:28:05;27.2063;23.5154;29.1870;24.5211;80.3037;23.6958;18.3234;74.1050;1010.2784;1010.2784;1.1590;3.1336;2.7368;109.4917;114.4696;97.9400;    0;0.0000;865.6906
2023-03-09 00:28:35;27.3078;23.7532;29.1870;24.7116;80.9785;24.0282;18.5955;74.9048;1010.2752;1010.2752;1.1585;2.4182;2.7368;132.7159;114.4696;97.9400;    0;0.0000;867.0276
2023-03-09 00:29:05;27.3078;23.7532;29.3187;24.7116;80.9785;24.0282;18.5955;74.9048;1010.2752;1010.2752;1.1585;2.9927;2.5181;120.2303;119.8309;97.9400;    0;0.0000;868.6660
2023-03-09 00:29:35;27.4072;23.8127;29.3187;24.7813;80.7969;24.1052;18.6620;75.1777;1010.3933;1010.3933;1.1582;2.5044;2.5181;123.8822;119.8309;97.9400;    0;0.0000;868.2838
2023-03-09 00:30:05;27.4072;23.8127;29.4277;24.7813;80.7969;24.1052;18.6620;75.1777;1010.3933;1010.3933;1.1582;2.3057;2.7371;125.8098;124.5843;97.9400;    0;0.0000;868.6227
2023-03-09 00:30:35;27.5084;23.8739;29.4277;24.8526;80.6156;24.1848;18.7347;75.4686;1010.2943;1010.2943;1.1576;2.6918;2.7371;120.5836;124.5843;97.9400;    0;0.0000;870.6819
2023-03-09 00:31:05;27.5084;23.8739;29.5431;24.8526;80.6156;24.1848;18.7347;75.4686;1010.2943;1010.2943;1.1576;2.6134;2.8863;127.2472;123.1908;97.9400;    0;0.0000;870.3851
2023-03-09 00:31:35;27.6509;24.0809;29.5431;25.0433;80.9469;24.4740;18.9748;76.2297;1010.3591;1010.3591;1.1570;3.0058;2.8863;122.4485;123.1908;97.9400;    0;0.0000;871.1135
2023-03-09 00:32:05;27.6509;24.0809;29.7157;25.0433;80.9469;24.4740;18.9748;76.2297;1010.3591;1010.3591;1.1570;2.9206;2.8230;116.4566;122.9868;97.9400;    0;0.0000;876.2190
2023-03-09 00:32:35;27.6937;23.9597;29.7607;24.9520;80.1596;24.2927;18.8360;75.9198;1010.2117;1010.2117;1.1567;3.2479;3.0222;114.8180;118.4193;97.9400;    0;0.0000;877.3177
2023-03-09 00:33:05;27.6937;23.9597;29.7607;24.9520;80.1596;24.2927;18.8360;75.9198;1010.2117;1010.2117;1.1567;3.5936;3.0222;121.5126;118.4193;97.9400;    0;0.0000;880.0548
2023-03-09 00:33:35;27.3070;23.5146;29.2844;24.5522;79.8269;23.6855;18.3254;74.2147;1010.1187;1010.1187;1.1585;3.4242;3.3034;122.4921;121.3206;97.9400;    0;0.0000;881.4971
2023-03-09 00:34:05;27.3070;23.5146;29.2844;24.5522;79.8269;23.6855;18.3254;74.2147;1010.1187;1010.1187;1.1585;3.0402;3.3034;116.7000;121.3206;97.9400;    0;0.0000;882.3514
2023-03-09 00:34:35;27.2680;23.6821;29.2392;24.6467;80.8209;23.9292;18.5129;74.6524;1010.3242;1010.3242;1.1587;3.2000;3.2433;128.6327;122.5678;97.9400;    0;0.0000;880.7544
2023-03-09 00:35:05;27.2680;23.6821;29.2392;24.6467;80.8209;23.9292;18.5129;74.6524;1010.3242;1010.3242;1.1587;2.3356;3.2433;118.4269;122.5678;97.9400;    0;0.0000;884.8726
2023-03-09 00:35:35;27.4155;23.7786;29.2603;24.7628;80.5923;24.0551;18.6245;75.0906;1010.2920;1010.2920;1.1581;3.1246;2.7453;118.5843;125.4427;97.9400;    0;0.0000;885.9327
2023-03-09 00:36:05;27.4155;23.7786;29.2603;24.7628;80.5923;24.0551;18.6245;75.0906;1010.2920;1010.2920;1.1581;3.3012;2.7453;132.7151;125.4427;97.9400;    0;0.0000;886.9209
2023-03-09 00:36:35;27.4013;23.6969;29.4216;24.6962;80.2639;23.9384;18.5322;74.8404;1010.2004;1010.2004;1.1581;1.9008;3.1209;106.6867;122.7047;97.9400;    0;0.0000;887.4658
2023-03-09 00:37:05;27.4013;23.6969;29.4375;24.6962;80.2639;23.9384;18.5322;74.8404;1010.2004;1010.2004;1.1581;2.5512;2.3631;120.0532;117.9870;97.9400;    0;0.0000;887.4235
2023-03-09 00:37:35;27.6125;23.9072;29.4375;24.9002;80.2871;24.2237;18.7740;75.6773;1010.2583;1010.2583;1.1572;2.5936;2.3631;133.8500;117.9870;97.9400;    0;0.0000;887.2689
2023-03-09 00:38:05;27.6125;23.9072;29.6915;24.9002;80.2871;24.2237;18.7740;75.6773;1010.2583;1010.2583;1.1572;1.7878;2.2538;117.3372;129.9955;97.9400;    0;0.0000;887.4335
2023-03-09 00:38:35;27.8150;24.0410;29.6915;25.0426;79.9829;24.4004;18.9295;76.2849;1010.2837;1010.2837;1.1563;3.0632;2.2538;136.7090;129.9955;97.9400;    0;0.0000;887.6727
2023-03-09 00:39:05;27.8150;24.0410;29.9237;25.0426;79.9829;24.4004;18.9295;76.2849;1010.2837;1010.2837;1.1563;2.5639;2.4028;139.7723;121.8297;97.9400;    0;0.0000;886.8481
2023-03-09 00:39:35;28.0133;24.1637;29.9237;25.1808;79.6476;24.5623;19.0761;76.8653;1010.1632;1010.1632;1.1553;3.0393;2.4028;118.8268;121.8297;97.9400;    0;0.0000;887.5477
2023-03-09 00:40:05;28.0133;24.1637;30.1489;25.1808;79.6476;24.5623;19.0761;76.8653;1010.1632;1010.1632;1.1553;3.2260;2.8123;118.3307;122.0698;97.9400;    0;0.0000;888.8749
2023-03-09 00:40:35;27.9099;23.8648;30.1489;24.9481;78.7045;24.1350;18.7282;75.8697;1010.0825;1010.0825;1.1558;3.0364;2.8123;123.2833;122.0698;97.9400;    0;0.0000;888.9783
2023-03-09 00:41:05;27.9099;23.8648;30.0187;24.9481;78.7045;24.1350;18.7282;75.8697;1010.0825;1010.0825;1.1558;3.0596;3.1165;122.0783;121.3351;97.9400;    0;0.0000;889.4404
2023-03-09 00:41:35;27.6005;23.7102;29.6479;24.7560;79.3975;23.9396;18.5493;75.0912;1010.1058;1010.1058;1.1572;3.1019;3.0511;121.7939;120.6013;97.9500;   60;0.0000;889.5663
2023-03-09 00:42:05;27.6005;23.7102;29.6479;24.7560;79.3975;23.9396;18.5493;75.0912;1010.1058;1010.1058;1.1572;3.1549;3.0511;124.6421;120.6013;97.9500;   60;0.0000;889.8738
2023-03-09 00:42:35;27.3040;23.3945;29.2857;24.4700;79.2651;23.5149;18.1903;73.8668;1010.0698;1010.0698;1.1585;2.8187;3.1811;119.3263;119.4325;97.9500;   60;0.0000;890.6246
2023-03-09 00:43:05;27.3040;23.3945;29.2857;24.4700;79.2651;23.5149;18.1903;73.8668;1010.0698;1010.0698;1.1585;3.0272;3.1811;119.0535;119.4325;97.9500;   60;0.0000;891.2316
2023-03-09 00:43:35;27.2792;23.4370;29.2563;24.4858;79.5838;23.5774;18.2376;73.9619;1010.1060;1010.1060;1.1586;3.2853;3.1749;117.9942;118.9732;97.9500;    0;0.0000;891.9203
2023-03-09 00:44:05;27.2792;23.4370;29.2563;24.4858;79.5838;23.5774;18.2376;73.9619;1010.1060;1010.1060;1.1586;3.3145;3.1749;110.5587;118.9732;97.9500;    0;0.0000;890.6030
2023-03-09 00:44:35;27.3115;23.5498;29.2573;24.5830;79.9757;23.7355;18.3663;74.3238;1010.0766;1010.0766;1.1584;3.2402;3.1371;111.8807;116.4657;97.9500;    0;0.0000;891.6218
2023-03-09 00:45:05;27.3115;23.5498;29.2573;24.5830;79.9757;23.7355;18.3663;74.3238;1010.0766;1010.0766;1.1584;3.3308;3.1371;114.6372;116.4657;97.9500;    0;0.0000;893.2906
2023-03-09 00:45:35;27.0177;23.2429;29.2914;24.2729;79.8729;23.3260;18.0207;73.1366;1010.0215;1010.0215;1.1597;2.2905;3.2711;110.9222;113.9252;97.9500;    0;0.0000;894.0819
2023-03-09 00:46:05;27.0177;23.2429;28.9483;24.2729;79.8729;23.3260;18.0207;73.1366;1010.0215;1010.0215;1.1597;3.3054;3.0171;110.7999;111.7011;97.9500;    0;0.0000;894.4740
2023-03-09 00:46:35;27.1224;23.3928;28.9483;24.4136;80.1056;23.5287;18.1888;73.6743;1010.0479;1010.0479;1.1592;3.5259;3.0171;112.9468;111.7011;97.9500;    0;0.0000;895.8210
2023-03-09 00:47:05;27.1224;23.3928;29.0578;24.4136;80.1056;23.5287;18.1888;73.6743;1010.0479;1010.0479;1.1592;3.1812;3.3680;122.2579;113.3629;97.9500;    0;0.0000;896.6851
2023-03-09 00:47:35;27.0252;23.3603;29.0578;24.3593;80.4058;23.4913;18.1518;73.4788;1010.0688;1010.0688;1.1596;3.2537;3.3680;123.6497;113.3629;97.9500;    0;0.0000;896.6527
2023-03-09 00:48:05;27.0252;23.3603;28.9559;24.3593;80.4058;23.4913;18.1518;73.4788;1010.0688;1010.0688;1.1596;2.9821;3.0454;110.1503;122.1730;97.9500;    0;0.0000;896.8082
2023-03-09 00:48:35;27.2288;23.6662;28.9559;24.6353;80.9291;23.9098;18.4997;74.5782;1010.0540;1010.0540;1.1586;3.1125;3.0454;120.3548;122.1730;97.9500;    0;0.0000;897.2920
2023-03-09 00:49:05;27.2288;23.6662;29.1953;24.6353;80.9291;23.9098;18.4997;74.5782;1010.0540;1010.0540;1.1586;3.2951;3.1713;111.5169;115.4096;97.9500;    0;0.0000;897.8378
2023-03-09 00:49:35;27.1443;23.4519;29.1953;24.4611;80.2881;23.6107;18.2547;73.8651;1010.0974;1010.0974;1.1591;3.1465;3.1713;111.2608;115.4096;97.9500;    0;0.0000;898.8062
2023-03-09 00:50:05;27.1443;23.4519;29.0854;24.4611;80.2881;23.6107;18.2547;73.8651;1010.0974;1010.0974;1.1591;3.2069;3.3498;112.9144;112.9407;97.9500;    0;0.0000;900.2764
2023-03-09 00:50:35;27.1063;23.4556;29.0530;24.4509;80.4852;23.6195;18.2619;73.8440;1009.9390;1009.9390;1.1591;2.8905;3.0551;105.1786;110.0536;97.9500;    0;0.0000;901.2340
2023-03-09 00:51:05;27.1063;23.4556;29.0530;24.4509;80.4852;23.6195;18.2619;73.8440;1009.9390;1009.9390;1.1591;3.2661;3.0551;111.1622;110.0536;97.9500;    0;0.0000;901.9434
2023-03-09 00:51:35;27.2356;23.6063;29.2092;24.5889;80.6062;23.8232;18.4311;74.4102;1010.0583;1010.0583;1.1586;2.4807;3.0420;110.1571;111.3036;97.9500;    0;0.0000;903.0458
2023-03-09 00:52:05;27.2356;23.6063;29.2092;24.5889;80.6062;23.8232;18.4311;74.4102;1010.0583;1010.0583;1.1586;2.8583;3.0420;106.9416;111.3036;97.9500;    0;0.0000;903.8164
2023-03-09 00:52:35;27.4476;23.8237;29.4742;24.7939;80.6595;24.1175;18.6813;75.2691;1010.0480;1010.0480;1.1576;3.1946;2.7837;116.0275;106.2670;97.9500;    0;0.0000;898.6920
2023-03-09 00:53:05;27.4476;23.8237;29.4742;24.7939;80.6595;24.1175;18.6813;75.2691;1010.0480;1010.0480;1.1576;2.5425;2.7837;110.2872;106.2670;97.9500;    0;0.0000;897.5825
2023-03-09 00:53:35;27.5294;23.8649;29.4655;24.8464;80.4732;24.1698;18.7300;75.4785;1009.9932;1009.9932;1.1572;3.5312;3.0092;120.1493;114.9063;97.9500;    0;0.0000;901.4597
2023-03-09 00:54:05;27.5294;23.8649;29.4655;24.8464;80.4732;24.1698;18.7300;75.4785;1009.9932;1009.9932;1.1572;2.4295;3.0092;105.4706;114.9063;97.9500;    0;0.0000;901.9857
2023-03-09 00:54:35;27.5287;23.9129;29.5520;24.8722;80.7093;24.2397;18.7855;75.6194;1010.0059;1010.0059;1.1572;3.6401;3.3354;116.1047;112.3333;97.9500;    0;0.0000;906.5436
2023-03-09 00:55:05;27.5287;23.9129;29.5502;24.8722;80.7093;24.2397;18.7855;75.6194;1010.0059;1010.0059;1.1572;3.3187;3.3838;116.9382;112.1242;97.9500;    0;0.0000;899.6487
2023-03-09 00:55:35;27.4588;23.7313;29.5502;24.7385;80.1601;23.9829;18.5763;75.0128;1009.9621;1009.9621;1.1575;2.9663;3.3838;121.8492;112.1242;97.9500;    0;0.0000;900.0704
2023-03-09 00:56:05;27.4588;23.7313;29.4649;24.7385;80.1601;23.9829;18.5763;75.0128;1009.9621;1009.9621;1.1575;3.5134;3.3992;119.3596;117.1056;97.9500;    0;0.0000;904.8046
2023-03-09 00:56:35;27.3303;23.4953;29.4649;24.5482;79.6260;23.6560;18.3075;74.1933;1009.9045;1009.9045;1.1581;4.1012;3.3992;116.1549;117.1056;97.9500;    0;0.0000;895.8011
2023-03-09 00:57:05;27.3303;23.4953;29.2927;24.5482;79.6260;23.6560;18.3075;74.1933;1009.9045;1009.9045;1.1581;4.0384;3.8623;117.9275;118.0635;97.9500;    0;0.0000;903.1789
2023-03-09 00:57:35;27.1033;23.2999;29.2927;24.3424;79.7468;23.3989;18.0867;73.3941;1009.9094;1009.9094;1.1592;3.7596;3.8623;115.1246;118.0635;97.9500;    0;0.0000;910.3713
2023-03-09 00:58:05;27.1033;23.2999;29.0154;24.3424;79.7468;23.3989;18.0867;73.3941;1009.9094;1009.9094;1.1592;4.0508;3.8408;111.5133;115.8226;97.9500;    0;0.0000;912.1913
2023-03-09 00:58:35;26.9488;23.1723;29.0154;24.2064;79.8558;23.2329;17.9427;72.8662;1009.9741;1009.9741;1.1599;3.6635;3.8408;112.8406;115.8226;97.9500;    0;0.0000;912.5123
2023-03-09 00:59:05;26.9488;23.1723;28.8249;24.2064;79.8558;23.2329;17.9427;72.8662;1009.9741;1009.9741;1.1599;3.3338;3.8700;122.8660;113.0771;97.9500;    0;0.0000;912.6553
2023-03-09 00:59:35;27.1426;23.5111;29.0891;24.4991;80.5828;23.6952;18.3254;74.0439;1009.9050;1009.9050;1.1589;3.3154;3.2099;110.5099;114.9639;97.9500;    0;0.0000;913.1687
2023-03-09 01:00:05;27.1426;23.5111;29.0891;24.4991;80.5828;23.6952;18.3254;74.0439;1009.9050;1009.9050;1.1589;3.7637;3.2099;120.6095;114.9639;97.9500;    0;0.0000;914.2495
2023-03-09 01:00:35;27.1449;23.4159;29.0752;24.4353;80.1112;23.5595;18.2173;73.7705;1009.9129;1009.9129;1.1589;3.9157;3.6005;118.6473;115.8119;97.9500;    0;0.0000;915.0947
2023-03-09 01:01:05;27.1449;23.4159;29.0752;24.4353;80.1112;23.5595;18.2173;73.7705;1009.9129;1009.9129;1.1589;3.8994;3.6005;113.0957;115.8119;97.9500;    0;0.0000;915.6603
2023-03-09 01:01:35;27.0455;23.2957;28.9411;24.3261;79.9979;23.3981;18.0818;73.3214;1009.9210;1009.9210;1.1594;3.9439;3.9235;115.8275;116.0816;97.9500;    0;0.0000;917.7608
